user_id_hash,ab_group,expected_scene,actual_scene,scene_match,decision_status,actions,fallback_action,tool_execution_count,tool_success_count,source_table_count,source_coverage,feature_version,workflow_version
u_3bc56d28c320,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_aae1b1a693ca,holdout,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_806bb13a4a5f,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ca3ab9d71811,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_9610215db8dc,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_4af4c4890cfc,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_68e66f823861,holdout,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_6666774e5417,holdout,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_103be0791944,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_8999df5a3a0e,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_558b817f869c,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c7e90f1f1994,holdout,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e7ec4d36d6de,holdout,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_a0d90c2e7509,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_d08b80e43bc6,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_3366ee59a468,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_9fc1a18e0bcc,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_5a2e4e6a84e3,holdout,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_788bc194e514,holdout,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c823ab54507d,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_3f7c5b9b0f4c,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_94339a727f81,holdout,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_d5a6358ea267,holdout,cart_without_order,cart_without_order,True,success,explain_coin_value | coupon_reminder | show_recommendation,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_3bcf3cfad09a,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_6d0b9e14f1f4,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_d4a4b586dc40,holdout,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c92b486e27b8,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_20a5d4acd861,holdout,cart_without_order,cart_without_order,True,success,explain_coin_value | show_recommendation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ad1dbc53a031,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e606e803f54f,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2118bf1d2104,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_be44fa91356b,holdout,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_7e1b24f378d9,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_c06a6ee8928b,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_859a467d5945,holdout,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_dec2af03ba26,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_d17a3201672d,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_cbc9c69d4611,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e938cd1f1174,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_f728db3da315,holdout,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_d09a018d540a,holdout,continuous_failure,continuous_failure,True,success,show_tutorial | grant_coin_compensation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_e6cc9b0a2901,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2ab7fdfec09c,holdout,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_93ea595ed354,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_dc03c7f72666,holdout,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_5dbd1d5201d9,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_d845c89d2f4d,holdout,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_af9d9d1564ac,holdout,new_user_first_game,new_user_first_game,True,success,show_tutorial,,1,1,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_6974ecdbfdb2,holdout,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_8224af3492fa,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_5a7753dd8ead,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_75d080968dc7,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ac0097e9af17,holdout,cart_without_order,cart_without_order,True,success,explain_coin_value | show_recommendation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ebd230457eb2,holdout,no_action,no_action,True,no_action,,,0,0,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_ba637d8bd023,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_82e698af5694,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_29352a43f21a,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_7a4328370692,holdout,android_perf_risk,android_perf_risk,True,success,show_perf_tip | reduce_animation,,2,2,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
u_2d2000a285cc,holdout,level_2_block,level_2_block,True,success,show_tutorial | switch_guided_mode | reduce_difficulty,,3,3,5,event_log | game_behavior_log | intervention_test | user_profile | version_exposure,synthetic-five-table-v1,agent-v1-mock
